userid,label,ff,inf,type1,type2,type3
739133515170729984,1,877.8888888888889,100.19614147909968,0.3246346555323591,0.17640918580375783,0.4989561586638831
1060953957248290821,1,89.18055555555556,30.61654135338346,0.6157407407407407,0.2175925925925926,0.16666666666666666
1466495391420063750,1,0.0,0.0,0.0,1.0,0.0
1260616594209869826,1,3.629496402877698,44.214285714285715,0.05628140703517588,0.16984924623115577,0.7738693467336684
802615428711268352,1,0.3225806451612903,12.430555555555555,0.2706766917293233,0.16541353383458646,0.5639097744360902
23582412,1,2.69281045751634,2272.3090909090906,0.28205128205128205,0.4,0.31794871794871793
4653818252,1,0.1969914040114613,0.6496815286624205,1.0,0.0,0.0
1334901012281262080,1,127.0,15.954545454545455,0.41509433962264153,0.33962264150943394,0.24528301886792453
4199649639,1,0.6131868131868132,14.262411347517732,0.3422330097087379,0.20145631067961164,0.4563106796116505
50426809,1,3.0681818181818183,9.252747252747252,0.6363636363636364,0.1958041958041958,0.16783216783216784
977141504467767298,1,0.0828402366863905,0.0,0.0,1.0,0.0
1483249545324679170,1,0.0517241379310344,109.61904761904762,0.5833333333333334,0.4027777777777778,0.013888888888888888
1046019723908075521,1,0.2485436893203883,128.0,0.06666666666666667,0.7,0.23333333333333334
1511990131,1,0.022238514173998,2648.6666666666665,0.005982053838484547,0.20438683948155534,0.7896311066799602
872135863,1,0.0196078431372549,381.7121212121212,0.10610932475884244,0.4662379421221865,0.42765273311897106
1358808262179758080,1,0.7165354330708661,622.6842105263158,1.0,0.0,0.0
1197478591686217731,1,0.0675675675675675,134.47222222222223,0.24324324324324326,0.3614864864864865,0.3952702702702703
635826578,1,1.2,5.560538116591928,0.6501457725947521,0.2653061224489796,0.08454810495626822
3002060437,1,1.1751152073732718,2.160839160839161,0.15228966986155484,0.2896698615548456,0.5580404685835996
1297694860019929089,1,0.2904312668463611,1.4036697247706422,1.0,0.0,0.0
726909074672128001,1,0.1851851851851851,0.0,0.0,1.0,0.0
1290741753578950658,1,0.1428571428571428,70.5,0.8,0.2,0.0
1416426422692990978,1,0.2690582959641255,5.382352941176471,1.0,0.0,0.0
749618778544148480,1,0.1951219512195122,0.24064171122994654,0.9894179894179894,0.005291005291005291,0.005291005291005291
1479095233954533376,1,0.6063829787234043,0.0,0.3076923076923077,0.38461538461538464,0.3076923076923077
1264853072905416704,1,0.277027027027027,133.66666666666666,1.0,0.0,0.0
754652881,1,0.375,1.0,1.0,0.0,0.0
868417950,1,1.1961904761904762,174.46762589928056,0.1256781193490054,0.3182640144665461,0.5560578661844484
1476113984755572743,1,0.0284090909090909,12.333333333333334,0.2,0.7333333333333333,0.06666666666666667
710588606771961856,1,7.610416666666667,34.01785714285714,0.2077922077922078,0.6901669758812616,0.10204081632653061
928647393939263488,1,0.3518518518518518,9.347826086956522,0.25,0.0,0.75
2927657345,1,2.457627118644068,23.73333333333333,0.8490566037735849,0.0,0.1509433962264151
1148968216380788738,1,0.7225109956017592,2613.5833333333335,0.18181818181818182,0.4696969696969697,0.3484848484848485
906039337862610944,1,4.677777777777778,6.3061224489795915,0.550561797752809,0.20224719101123595,0.24719101123595505
1357222034569392128,1,0.9300380228136882,13.777027027027028,0.6883720930232559,0.3023255813953488,0.009302325581395349
237270207,1,2.5611940298507463,28.115264797507788,0.3077660594439118,0.20901246404602108,0.48322147651006714
843655910820069376,1,0.6861702127659575,11.588235294117647,0.11038961038961038,0.4090909090909091,0.4805194805194805
1265610280626724869,1,0.7272727272727273,2.7777777777777777,0.5454545454545454,0.030303030303030304,0.42424242424242425
2780986994,1,0.3636363636363636,0.23076923076923078,1.0,0.0,0.0
2772516270,1,7.261980830670926,37.097457627118644,0.2350597609561753,0.6733067729083665,0.09163346613545817
1179835651807727616,1,0.1891117478510028,478.0,1.0,0.0,0.0
28649627,1,4.180100269957578,2.3224852071005913,0.338,0.224,0.438
74587550,1,0.8938053097345132,1.1237911025145066,0.5324407826982492,0.1596292481977343,0.3079299691040165
1311650703052476416,1,15.972661870503597,393.20383275261327,0.3934201507882111,0.0774503084304318,0.5291295407813571
367727278,1,2.1920903954802258,7.261904761904762,0.4329896907216495,0.12371134020618557,0.44329896907216493
1228600636499013635,1,1.901515151515152,101.15254237288134,0.5412844036697247,0.44954128440366975,0.009174311926605505
1124405762,1,3.428977272727273,11.274390243902438,0.15708812260536398,0.012452107279693486,0.8304597701149425
2258607828,1,0.4694533762057878,0.0,0.3125,0.125,0.5625
540751895,1,0.4507042253521127,1.5999999999999999,0.2702702702702703,0.16216216216216217,0.5675675675675675
359009458,1,0.8014420910319964,17.342887473460724,0.9410589410589411,0.056943056943056944,0.001998001998001998
3148162141,1,6.081967213114754,5.75,1.0,0.0,0.0
1133711777747759106,1,2.0392464678178963,3.111607142857143,1.0,0.0,0.0
1130959251671834624,1,405.2654320987654,585.8508287292818,0.9863760217983651,0.013623978201634877,0.0
1133589704203309056,1,0.35,1277.5625,1.0,0.0,0.0
1107973811360722949,1,13.102739726027398,10.647773279352226,1.0,0.0,0.0
2895845137,1,27.361702127659573,17.177777777777777,1.0,0.0,0.0
2584449696,1,6591.0,63.203007518796994,0.9925373134328358,0.007462686567164179,0.0
1017838080781357057,1,1.325,82.0,1.0,0.0,0.0
1078008646909526016,1,6.194805194805195,3.441860465116279,1.0,0.0,0.0
978189226146607104,1,3.069767441860465,41.95121951219512,0.9761904761904762,0.023809523809523808,0.0
994250157523914752,1,1.1139240506329111,87.25,1.0,0.0,0.0
855297070638354432,1,5.426666666666667,47.85,1.0,0.0,0.0
233929077,1,2.6970474967907574,1961.7966101694915,1.0,0.0,0.0
1032885581049524226,1,23.02747252747253,3.7037037037037033,0.84375,0.140625,0.015625
43976252,1,158.87973273942094,6.482905982905983,0.9790794979079498,0.02092050209205021,0.0
1347770436,1,4.0653543307086615,124.18592964824121,1.0,0.0,0.0
404141514,1,0.9158878504672896,4.65,1.0,0.0,0.0
125497424,1,2.7480916030534357,2417.74358974359,1.0,0.0,0.0
1389684530995515394,1,2238.46875,27.288617886178862,0.9959514170040485,0.004048582995951417,0.0
1862439649,1,0.9970127852790058,7024.073170731707,1.0,0.0,0.0
386538440,1,0.9916682945058304,22.47692307692308,1.0,0.0,0.0
18027886,1,171.88118811881188,675.6902654867257,0.9912280701754386,0.0043859649122807015,0.0043859649122807015
1391337521733423105,1,2.5625,11.0,1.0,0.0,0.0
798559414517108736,1,0.7065217391304348,3.4705882352941173,1.0,0.0,0.0
270304274,1,10.285714285714286,3369.673469387755,1.0,0.0,0.0
936307063776522246,1,2.525641025641025,6.421052631578947,1.0,0.0,0.0
2492039959,1,6.817999269806498,2161.7678571428573,1.0,0.0,0.0
3249837239,1,4.149606299212598,964.5550239234449,1.0,0.0,0.0
869252220428197889,1,3.016949152542373,40.125,1.0,0.0,0.0
3044303442,1,23.353951890034363,673.5353535353535,0.9428571428571428,0.02857142857142857,0.02857142857142857
1045705732161703936,1,1189.6666666666667,6.214574898785425,1.0,0.0,0.0
1409617324680876038,1,0.1227154046997389,153.64615384615385,1.0,0.0,0.0
1044597118093205504,1,0.4114708233413269,9.790178571428571,1.0,0.0,0.0
3142344287,1,0.9338842975206612,34.4,1.0,0.0,0.0
1135614461685960704,1,3.555555555555556,190.1138211382114,1.0,0.0,0.0
942128313606254597,1,7.492063492063492,31.26666666666667,1.0,0.0,0.0
372287650,1,1.1137724550898205,26.093023255813954,0.9772727272727273,0.0,0.022727272727272728
1371892407285870598,1,0.9681968831535152,18.436893203883493,1.0,0.0,0.0
2646939575,1,0.1415525114155251,379.2093023255814,1.0,0.0,0.0
1162010799960928256,1,0.5691489361702128,20.400000000000002,1.0,0.0,0.0
2551055478,1,0.9286413344113016,32.642105263157895,1.0,0.0,0.0
213549019,1,0.6038732394366197,3.0779220779220777,1.0,0.0,0.0
1397066539589783557,1,0.4113655640373198,0.5121951219512195,1.0,0.0,0.0
1326603692045373446,1,0.9895833333333334,19.1,1.0,0.0,0.0
37107354,1,0.9973017112831072,17.609756097560975,1.0,0.0,0.0
1171874045807222784,1,0.0623145400593471,260.32,1.0,0.0,0.0
1394390504435896320,1,0.0891472868217054,870.3430962343097,1.0,0.0,0.0
1101154293283991553,1,2.857988165680473,4.95,1.0,0.0,0.0
1650684756,1,14.581545064377682,6.8431372549019605,1.0,0.0,0.0
1311846239928016896,1,1.3013698630136987,132.0886075949367,0.9518072289156626,0.0,0.04819277108433735
1243055298572619776,1,0.1486725663716814,863.7,1.0,0.0,0.0
210893380,1,0.16220600162206,12.615384615384615,1.0,0.0,0.0
2451621096,1,3.724137931034482,0.8500000000000001,1.0,0.0,0.0
1477320538532032512,1,0.32,91.44876325088339,1.0,0.0,0.0
26009199,1,0.9009321125134044,27.540000000000003,1.0,0.0,0.0
4118948073,1,2.6147186147186146,13.210526315789474,0.9827586206896551,0.0,0.017241379310344827
45389867,1,2.4956521739130437,44.681318681318686,1.0,0.0,0.0
